0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"282.7657765191817,351.0071364822091","190.50446459105973,318.33249103234436","291.7488236779833,339.243595702175","184.66740975584037,309.1812994693504","312.4776599750445,352.169458411547","178.8790173363593,307.8676186646933","135.67216473887402,292.7436947358721","250.07342639136408,316.24650175933243","93.01339240760655,339.21222018824477","226.46885004303334,313.02923803663435","68.18609072911602,352.5905386483159","178.66434612348388,423.2167819130745","180.21914702537924,425.440854321194","181.84367548723628,529.370835597413","173.4158784740166,527.2821448656372","160.95613555314475,602.896438776751","167.86442061249852,601.2101110317363"
"193.3532257970669,260.9120587894425","213.56656516108535,303.5307739495303","187.03907443391677,334.9150869169124","161.92231061764733,308.85054443596863","146.73959825567698,235.4916019662345","145.37994948806465,281.0030584669299","111.23025857057092,282.8004547594122","199.9955875678749,283.1329464448565","66.38349415819937,350.655136405262","242.5488409198212,315.8199800127675","238.24167600401648,316.3909912109375","132.7450759828323,417.46159416228414","117.30351358257843,425.58156173052953","147.57397122512998,498.0376573852064","119.09331646039794,513.8465168875015","151.2287157704394,609.1239958885578","154.36792473106533,606.2698275198732"
"75.33548472363663,392.50532513926464","60.2654032428905,370.71107500721973","278.49853874829955,352.4600195977474","228.96381345518836,342.9929117284396","228.08043020523013,361.2985751972124","187.26472271277282,264.76682818817255","198.48164145028085,264.09862236290127","235.06466573871063,297.35421651996063","256.12001177123545,316.85732088200314","44.13410231297121,395.60937844361774","264.50330142010046,304.93472206917255","152.5829146567022,601.256614714745","182.166107474598,417.7434720881718","99.95491787802848,613.2923081691163","149.41235921540613,611.5908908472915","153.30168056859117,614.8035427939567","157.75535452876113,613.4490699619635"
"154.53919015134818,231.29945896015093","221.5939891533165,298.58563790525443","182.1898009303943,194.47830586117993","198.5176068020238,241.84195967499846","187.9141862327487,229.30674719903254","226.02362179292317,242.12376041635","221.4932629774517,240.2817900542619","242.29775986133382,270.4262106335117","239.06754561249852,259.331589635708","279.5291074463366,306.1723568096235","277.555342084239,307.56266256250757","230.27700295058673,405.4715167687561","200.2635787192022,395.9126364860089","215.58416148382406,587.2996437874285","175.92537490310372,537.2385255093704","188.22212385481902,612.6597808956636","187.0759094475772,610.9130176588719"
"198.1895123492883,341.4497998901842","189.4480572711633,316.1321528690798","206.98156242519036,322.07231336066695","174.71944371086153,318.09098061884424","269.86687365580167,351.76987406808576","188.1356214827601,265.33648865696057","218.56151669869627,248.0502013566429","257.3228121805748,289.4907717574895","248.56108431686226,291.6339354756277","270.91980232802814,294.59566049538694","272.70616520981844,296.323648593769","174.94721782996032,413.71729513086694","202.5428273241808,415.2807065021203","80.99234560955364,572.1602057668485","141.7519132265321,603.6642319497431","151.76724908138527,615.6163731437713","155.76877614774594,613.9591053766035"
"119.48358207732326,218.64187040217655","201.2697968835497,265.9022513066748","135.887956849332,199.88865240074782","153.4034116871162,231.6085637311527","150.29419639973327,201.89892364383206","189.17183332035052,259.7723519291859","107.01266883226685,283.84925753226076","206.96929052924366,283.1278908577411","39.15318132096229,337.1030755543987","236.65784771989757,310.8123244942394","229.80433203552485,317.06685760141806","122.01097421609012,412.1697065895169","162.60675387252633,413.19020193374575","135.5845801208734,489.7608894318458","116.38700587647435,506.0582498632052","141.76231051790114,549.0231762600316","142.25241332295343,548.4351458716485"
"277.4525093939518,355.56584814643116","177.51001487167895,327.50402072060433","284.9957249563492,344.6647287806648","156.53736402459646,334.8078390039822","276.6782590517274,337.3824835751307","117.47168687159916,307.269998097698","314.8718392338734,416.38745556545626","20.692964427666027,365.0693871167847","245.31600851214813,324.87376469118584","247.7918973395797,322.29194195817877","240.46487972986836,325.62010056313835","83.64987782281662,596.3023323029396","190.8736070863004,422.27644270959996","108.78306858641628,535.6057638324188","111.21932015623099,534.7051746650428","102.91586547139093,621.0424846248404","104.18004468628408,619.3318051586818"
"220.49798322744408,308.9784199161752","216.7631524824447,304.1899298879423","231.59343918381035,298.82803594091985","177.60563903096124,291.63023061789426","284.0086586800067,312.0785946975886","159.69879767866917,279.5488053258755","142.91996581081287,275.71616859287604","234.89314908276276,260.0001813836599","264.1250564634568,279.63341887359024","243.39707050249274,320.94402981175523","281.74442623746995,290.73865274510956","181.87687724666375,436.23673257196924","191.7374905834866,438.63273353428224","178.32517797566572,492.6949052031402","174.11106688503162,492.7805028536904","192.31888856405413,596.0617866961409","189.80519843194276,594.3044491779016"
"194.39747717593895,332.2441546369619","189.4122658518038,319.75419159529275","200.58052217357357,316.24144617221697","165.79056682660888,329.9119466937469","278.7114319856993,335.2773139448945","149.6387032237962,274.0402414641028","330.7453916972713,390.0419034846562","123.2939381284009,326.7923407053669","253.26767528845642,289.39465771389376","64.31547677006705,332.9839684156128","270.53139198986014,299.7966246846121","143.2629604710679,408.2185530013147","183.23231298543135,414.0684847701848","102.06796442766597,536.4316383688366","109.5617831931504,535.2538023477398","103.5536175442113,655.0060346432697","161.90035648568596,616.1897384702927"
"162.83170642184842,282.8456656014409","169.63922665369654,283.4147664823421","172.40660683004774,283.1368249677962","192.5523444743472,242.97321482855057","168.27300710715213,288.9737704384651","138.7475984922179,263.578977473515","182.2119869722003,237.52865624335024","211.05266244494965,259.39814200197213","206.17515391783957,258.3113451412216","240.35990187351808,292.4474025978652","241.92405647248148,295.6573530857665","138.28304442171924,396.61273882082924","162.41600802529183,397.8997909605271","113.54297949646235,505.01540959577153","115.66750558341062,504.304347056823","116.14435087567637,536.2172197275124","118.93268024132874,535.1873078698778"
"194.52765590207588,339.11654995573167","184.53247687788792,317.576777239254","214.8543798543136,311.9368645931496","156.09275420073868,331.26734574017354","269.1578672832088,323.74779667835753","148.3610345862719,449.59895805626064","343.1210866252736,384.8973997835983","206.44621787460864,552.9117331894455","256.2301882732703,351.8845702887509","22.112368631919537,342.4206655776918","223.7836819066148,346.0779776369087","232.32959833404897,621.4741005507889","314.8592001473394,607.2531971022313","70.76539202144642,567.287893332396","313.57741511007225,631.8675000379985","154.97498740110882,613.0162576757052","161.5073079506247,612.7982499534518"
"196.70575316314103,238.2124147526485","220.21714040555844,281.86057866315434","193.0472594086762,210.35064964442864","190.51004975315197,218.19387205843796","189.49517362127045,212.0945956456522","226.18648048133701,243.0369885515146","138.08777633251384,274.5299194573428","266.9388572603812,284.88077096901975","135.0687739747044,332.23033860499754","287.23895023212356,289.9643567749498","286.9183735235192,291.7462968640754","225.6170065319492,384.45605860609953","187.8119333170731,424.5486010837184","197.85753340665468,470.6037261606654","177.33646900459024,515.3103216149","155.65637717636645,606.201827943557","161.5007371716926,604.1257182911676"
"271.91490814565225,350.03611642562925","193.7353165919679,297.6638422865812","282.82441105824034,341.170932161205","183.0968776361488,282.1903495937006","298.13718619142526,343.7600488328748","147.64729338768393,292.10302449385944","151.74548820762783,266.946770337769","246.04754879131394,325.84436023281705","248.16343623654853,303.4875506093066","249.4334711750194,310.6764990068131","265.87790837269347,316.0924800175173","153.11827853310433,414.44973778631896","204.3557438831849,414.50029365747355","157.39496663015643,518.6815877832792","182.83331209769045,510.2748796633709","151.68600333247207,613.5751123094373","157.5053557162155,612.6197221214205"
"171.79366911060617,350.4597437520899","162.47730952756416,323.6755905448231","193.19224171323071,324.9022457850118","155.1864891794405,338.7042301638117","236.427599895789,348.83292528441905","146.20322943661466,471.80641560239087","295.17880893217455,436.5611391772556","165.22312208836183,487.694659400079","241.67850259862524,327.0661142549626","259.0773261103649,325.341117057355","265.13875372029463,331.1586699133253","155.95882626544642,601.0847247528195","209.00858974827867,376.3955617229298","29.624894791540044,621.6883648230407","221.7320141625312,414.885830415362","103.90925129100043,621.8646157112566","100.8208305863555,620.8811689443625"
"203.87744915438998,332.3385513246291","194.67716044860128,321.58294410557136","208.15537410394694,316.9787707495782","182.45792736246432,301.94260563831847","271.35049756120617,329.4152256115865","152.21019688468965,291.90014494068424","220.68105672398434,251.8840923383542","146.77109934291025,332.73354318819156","234.3301879348458,411.63543523053715","192.3592988544865,370.4710696921738","229.43857155885217,338.52666713848186","242.69451895390966,529.1454567519608","314.3603234198307,540.1757830311816","178.54622670926938,528.8606844059688","214.2727886155422,530.9420040145458","219.0134510084813,611.498385180759","218.8193617943196,610.9482523996078"
"187.5502810348333,229.01825069917314","209.04735734397798,288.21909863661233","190.03142648541046,223.21260355789838","209.2222753443143,296.2763151769972","198.84527608671078,229.6462626772632","243.32792271714266,253.05830068625363","218.43023640079724,252.12236100133754","248.7456072499316,313.26549990167877","233.69102507713706,304.82940376964524","294.2867097372211,305.7898495447775","299.3125825874537,306.0426289005502","238.24556049391452,386.4544820228903","232.81030879039247,386.25661946456256","98.7652590265534,603.9407069581027","149.7971362993411,595.9070317012327","148.3509851596699,600.462578799474","191.26713876687137,596.8847668124544"
"204.29162081113589,341.2900279004286","190.99449009283046,326.9046442054125","197.88424169043162,327.6044378020884","167.1209949537938,335.2954909031493","214.94979142957163,332.45969245405973","141.495420938336,296.6873228318033","227.3731631564723,308.06428486271125","60.530128330572154,346.7521073753268","250.11364342359252,330.31859342226255","67.50400522432443,339.42760363627036","251.50301530296235,325.7829599343385","153.3464391686109,378.23849689171936","307.7545261011977,602.1189589444765","151.19922456852657,601.2020838399806","222.61499157026122,609.6137317702","159.72032664258194,609.8435873187469","162.55237101395306,607.6738142317835"
"206.88622815321395,266.13880261372964","203.23855685816665,263.96156192289715","90.75505434028832,370.42155581225677","160.01404046084633,247.9918112550728","227.16434766717458,336.4341557721683","184.49591242571285,268.9966758401477","177.4217345241443,265.5681773382402","-5.245146755114547,356.99696522278543","143.8958424371504,320.8962718800348","8.602228721292136,356.9698348583414","240.82990582536632,317.3820020623708","232.79801756862537,566.2505717592944","298.6961275687014,552.9646045966834","214.29568971270254,625.2189012816907","294.1539413511521,596.424708384948","98.02763111396524,642.7547261872644","102.22809817540508,641.1663456185782"
