0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"158.36319023162014,207.05982905881413","145.3092169854428,197.6397844604017","166.330955416312,190.74535295657145","140.73479529948554,189.2921418067546","187.7345334064172,182.96519030856714","180.34785698916664,261.41620888320386","223.0715060994783,260.7261212419443","173.48970310790065,339.8462525601517","284.99705843795596,309.0898743863236","331.38594601404805,370.89365502739696","334.2161157808415,359.8822003672559","191.8221570026086,450.6016237726471","256.75886541581804,462.24579866758114","205.96801977491566,551.6011397662329","262.46610871548785,634.7163040814232","236.12841687035467,658.7608307715983","240.666776575467,659.3562322831802"
"374.2748502145018,398.41468900094236","374.6906355772501,388.61862063871746","379.78640991982786,379.613577994855","374.73752968042277,358.58939797961756","230.88810471709138,44.69067614366108","261.41919037340216,89.48840723891202","231.98894209806093,85.79503070519591","321.18517891256727,302.94596601553","303.5736554216318,283.6307095182545","209.42869443188386,425.41353099540976","363.5606733685802,326.9406893837776","221.16791279121134,449.4860370799261","275.303381537649,451.39809100080555","222.30759507116176,628.0352878199477","258.57873927016203,628.6036361516218","232.49315275199683,669.6555052285992","236.79776665951027,670.1028667999149"
"371.67394265497705,391.22085868152664","369.3239518844664,383.1048661168911","371.2437982076801,384.94502264238054","342.62000675424065,352.1958555228979","208.32449435816665,149.93689496229595","313.8656597211667,400.522868828087","226.989313711916,223.61994494723902","287.2339834962837,287.6531430255578","282.35782777660086,286.09648530121444","333.0574362194492,369.47454014640834","327.05518427154897,346.51148458399194","207.4218625911015,511.3614835627812","263.0726882400216,464.1142819178243","257.70863285881074,625.5492510962579","259.2411897414389,627.0017482891157","239.61206992776476,665.0685826164275","252.3590138654301,666.0480543797117"
"162.50084837679736,206.87694030049246","336.6388006247435,393.9835633749164","164.358214322695,196.56863676434824","328.0961889125958,382.3012207268741","175.48749046474114,193.21772801736913","214.9987437326157,233.8155976529251","223.60959491655524,231.5975649347565","152.65998602841154,395.82939296381016","275.82637688900246,293.33292148456496","168.8603960920401,419.94415758184886","313.0921437601171,320.577692707225","193.5701967825686,439.2662642067044","251.43224414869968,448.5742947470817","231.38783178069713,624.9047988119756","258.02607878451215,628.944251509492","239.00380905685722,659.4283998244467","243.44550100838632,659.9432206803258"
"376.27742071188845,391.8227051018741","383.1999199121379,385.2341173223948","215.74305837905825,50.00613394414404","368.7105793340661,366.0504025707913","229.96576061322997,47.865198929486105","260.15131992681484,87.52198646040742","241.75368003993646,82.23621576212723","234.04318017625627,162.9255569398635","312.8829417544116,270.4177203345391","363.3514520370543,332.9782567599404","361.89462338161843,332.27637918078943","222.46115803996878,439.1226623772647","272.91345395930546,441.6689802236594","221.30719397875123,606.7162628767555","261.01015938487967,606.9223841804475","234.1777072119806,661.5245774562256","245.05441420736946,662.700097941239"
"202.87963772191148,63.7755657448379","372.97268609963504,370.9335980248358","216.98209470162595,54.71424592608144","349.899221947221,327.54454260206404","235.5048692755198,47.425575107915854","260.5259509550458,94.88233276842169","233.281221055799,207.38415847956438","310.7123429116572,269.3544068689012","299.3685694891191,267.1903454376102","339.8176661688066,359.3586576587959","351.08929630383443,326.61304102797453","240.30942283066332,434.8518104404791","215.283103853812,434.9849537652754","256.9734593254119,611.9019445278301","257.10311625439834,614.215087890625","259.73061614277765,665.0146306256839","259.0438151378112,665.2875551453824"
"203.14619876253005,60.16992873254917","331.2898000576153,366.7675240958247","211.74899107936756,48.76745721245554","233.9812988993723,51.11015742854849","235.08217493198265,47.890018581880206","263.7536528472307,94.27997500052247","236.14198359626744,227.38537324541736","280.1097130682682,285.51821875664973","277.4511372607042,282.66538182121303","322.03350512434076,313.7405900175933","314.2168292034461,317.36394088092015","186.21316617379392,387.82280947911596","236.66312366886365,398.1536508998054","250.65712414455788,625.3254159415278","260.5673275364976,628.050377396758","236.8955359848557,629.1781592461849","257.74392180684015,635.462061069355"
"189.43116650414373,69.23042846560942","168.7740483265443,62.112325824188346","209.3817326883398,53.13764082318614","249.2021604307895,48.42928281553988","234.3978862836667,43.91675644811489","264.17874359249606,86.71025599023247","185.43812347293368,260.0027284733516","326.19835469880456,263.2888215061292","307.66423586834264,260.4459799681192","356.7804411951206,324.85442996488933","354.4397074925761,325.979973462769","225.21887530612577,404.56371084725345","218.748841875722,429.2611029361472","229.20758935356884,580.048310988608","257.84470596016615,609.704577969206","240.3267001140906,663.7674057066208","246.4062746693652,664.5015850141355"
"194.59121852533366,78.72824613222352","168.81142446317563,58.600926306461076","210.7454592040541,64.90018302828422","345.0776713330458,313.17772178798333","241.44896982987103,44.780514119664055","313.1677850211177,281.763384036053","229.093431732534,214.93662674603294","286.4973605263558,242.6760543645124","296.21200594178435,256.62119676166935","340.8265319705473,346.2697426168835","349.4158348647537,327.0841754364132","229.59296553793587,440.9250756645945","258.4531214376368,420.3270700655095","262.6522550174698,622.3920562387904","261.71408306671026,623.6007274820647","259.7268089561611,666.4689416551404","258.4964885785886,666.5944437108615"
"346.4284495490998,377.6867818275778","345.15122540544445,363.72981090026144","148.49314589444765,183.34287353990607","322.84853294758483,348.685695781782","231.05198767398582,42.154151085285825","261.0058690527534,88.23882819149745","228.83411787456112,229.4977403336462","264.47284392716824,133.16565042339874","282.7070840026618,320.27387507694704","314.64642286486196,335.82698361882905","317.5413341299569,323.8653873191269","185.91152876917027,406.506368436702","229.93143795622,205.6037813772951","190.7207398470274,503.05079300579854","268.0630015807393,615.3921906586287","260.68486717610045,663.9481718901994","263.43222580252916,665.5104640856791"
"370.5297767846965,358.93865800553255","382.1451166353337,338.2670955435311","211.49566822571512,47.56701577034442","368.8997404640287,325.43609262904306","235.46453628836906,42.193848057015856","317.49918451568965,285.04208664949766","238.96637494276473,210.7931292938351","311.9528866482152,269.06181958862777","315.37031011915394,250.3549509011354","168.41574761654152,126.53931940575981","367.2016482668628,302.8406477160027","225.0806377128868,446.5017355833536","271.85169338716145,417.1559819915415","227.41844355364253,614.2410990792953","256.9935002011548,611.5190320441695","189.03655257763103,385.17869882546506","223.3204419919025,378.8960319548729"
"164.84244207834922,112.56439342572995","356.38134367827774,295.3712300103926","358.04864018065456,292.131235441809","340.7788744974693,288.9862164449135","202.20145603283834,150.08723114251163","272.5615887474921,224.21827947119328","222.05046503089284,217.32485136633252","290.0635734884655,263.56307745907554","300.6652354080853,264.3091817774197","295.9599199406368,354.31951084953334","334.3254226209589,326.334636406212","214.52390832567033,438.6072626373647","272.71526767122145,440.47049733915213","259.6115884150049,647.2743438839449","264.5665741560524,622.4710932037709","260.09548763171244,665.4613747207108","261.6889595002052,665.7643240249574"
"348.7004509714327,374.0721528168318","356.1054289405912,356.91870010316603","221.9488305414697,47.85071718089775","323.2676906659909,341.851159477976","232.34759067283068,42.04607826262596","259.9640140756095,90.81974400620516","258.1763370380328,90.87522039153696","183.20193279578064,142.29304020506862","266.44498592035313,147.06861147156948","318.83792274564155,328.0093864708095","317.07658680125434,322.3905259069302","192.91719663746164,465.48168315961664","269.8793194841318,472.094082368487","224.96273088269663,612.0401048474738","235.33312070972727,613.3129936247948","238.73863947530668,671.0243729765776","241.50820346936177,671.0421254198839"
"148.3492458358349,134.0587719869057","139.26147205634805,99.5860452318006","170.85265626424945,126.89018101079918","235.03163791166668,47.0258942837845","190.2831839476114,135.67537315160848","258.3855583695586,85.3673704867233","226.50197449917925,221.66725336809566","182.79786854309793,150.6841570486818","308.5110546661258,261.25512475633434","170.95952805099785,132.93060421479814","359.86886189976553,326.13704399376064","222.79215136576255,398.35251685710267","260.3596909222436,404.64537208646186","233.9287133420952,613.75599426982","256.0498010657641,611.9230544984572","193.38716193766913,384.24492030756016","262.322054050312,667.2468845946315"
"154.7908123328064,95.7715565128549","382.9327307823567,365.12916654000486","368.4721373621128,318.4402213486252","339.1741550015105,303.0606429400611","185.46150771560372,107.64632020942895","260.3209040007239,96.50956610297415","226.3524892784742,222.4054655676222","292.2568608443561,271.2542077446726","292.66450037381065,272.4105671685957","299.97824114491505,364.5963616872112","346.6130691112711,330.4500386872644","194.40190278880794,405.81684038332924","264.3709195504393,412.2356607756262","256.9785033645333,616.4616209987536","262.3258998885693,618.4934267274136","262.65623613646983,664.1385861407922","261.6745810898361,663.5814681591227"
"349.3807391749282,398.03355176161233","347.1342671613285,396.82866256060765","345.69623286622044,385.9758993067166","318.1191568337526,368.0741425154274","227.48886684313823,40.66574861103459","256.03542265539505,87.82584268295346","238.11370042140385,86.99875249009187","267.9157001777382,140.059406562538","290.9181226144041,306.88806971687285","314.24059996252396,326.36647502735894","313.37832050842997,328.73619465512525","190.87984932628586,468.9370418800918","270.92625715203786,516.1617828250395","214.3404483127223,628.0005933709646","263.49153674530146,625.5610603302833","224.952352917148,662.0982129286235","234.39653347623954,661.6185110366762"
"139.08158732017193,167.02600471704386","384.06791014615663,376.97197583862777","149.48115913598917,149.88494976949136","361.03442145321617,362.6621558044671","232.75625447076584,39.17280913326991","260.80074479514985,90.56526659063792","253.38751470068553,91.24087248330913","179.27075171563416,353.2160035367142","304.60403086146493,275.4034554448109","177.80082981688503,424.6527230229359","363.2809417813669,344.08418529228476","218.6004582267791,480.94772754476224","273.5345278491306,461.3502650873206","230.9246691692664,627.9903664199295","261.80371622167206,629.0538535507736","262.7118944991887,662.6294740906949","263.33300704065465,663.1588056393634"
"164.8658263210193,99.84648515278263","155.76104581959055,61.272866809414516","204.14074413136285,55.84039242814951","251.4095363097432,167.5372943803958","242.33134813716907,38.434167594761234","231.59631873104826,215.43128314185233","220.00532941410052,223.73755488414244","190.80894289128048,316.5460163517221","301.6809812018844,289.9159620708065","175.84606173622933,445.2110557704584","352.7401272072402,365.9461262625015","250.17221998519005,445.29294856327516","271.0471981360291,445.77654827429626","256.94058610493107,639.8669439531021","234.61965007262472,658.9020012881505","229.14222942901495,658.035604870273","234.34522342310805,657.1059171327821"
