±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[386.4867858886719, 394.829345703125]","[397.3611755371094, 383.9549560546875]","[370.1751708984375, 389.39215087890625]","[413.6728210449219, 394.829345703125]","[359.3007507324219, 405.70379638671875]","[451.7332458496094, 476.387451171875]","[332.1147155761719, 481.82464599609375]","[516.979736328125, 541.6339721679688]","[272.3054504394531, 547.0711059570312]","[593.1005859375, 530.759521484375]","[190.74732971191406, 552.5083618164062]","[435.421630859375, 644.9408569335938]","[359.3007507324219, 650.3780517578125]","[429.98443603515625, 775.4337768554688]","[364.73797607421875, 775.4337768554688]","[419.1100158691406, 889.6150512695312]","[370.1751708984375, 889.6150512695312]"
"[384.4591064453125, 386.0836181640625]","[395.2237243652344, 375.3190002441406]","[373.69451904296875, 380.7012939453125]","[416.7529296875, 391.4659118652344]","[357.547607421875, 396.84820556640625]","[449.04669189453125, 472.2004089355469]","[330.6361083984375, 472.2004089355469]","[513.6343383789062, 536.7880249023438]","[271.4308166503906, 547.5526123046875]","[594.3688354492188, 536.7880249023438]","[190.69627380371094, 558.3171997070312]","[432.89984130859375, 639.0516967773438]","[352.1653137207031, 644.4340209960938]","[427.51751708984375, 768.2269287109375]","[362.9299011230469, 768.2269287109375]","[416.7529296875, 886.6375732421875]","[373.69451904296875, 892.0198974609375]"
"[385.5697937011719, 367.75494384765625]","[396.12860107421875, 357.1961669921875]","[369.7315979003906, 357.1961669921875]","[417.2462158203125, 373.03436279296875]","[353.89337158203125, 373.03436279296875]","[448.9226379394531, 452.22540283203125]","[332.7757873535156, 457.5047607421875]","[506.99603271484375, 531.4164428710938]","[279.9817810058594, 536.69580078125]","[575.6282348632812, 547.2545776367188]","[200.7907257080078, 563.0928344726562]","[433.08441162109375, 626.4456176757812]","[348.6139831542969, 626.4456176757812]","[427.80499267578125, 758.4306640625]","[359.17279052734375, 758.4306640625]","[417.2462158203125, 885.1363525390625]","[369.7315979003906, 885.1363525390625]"
"[381.81494140625, 345.3966064453125]","[397.6868896484375, 334.8153076171875]","[371.233642578125, 334.8153076171875]","[413.558837890625, 350.687255859375]","[355.3616943359375, 350.687255859375]","[450.5934143066406, 430.04705810546875]","[334.1990661621094, 435.33770751953125]","[498.20928955078125, 514.697509765625]","[286.58319091796875, 525.27880859375]","[566.9877319335938, 546.44140625]","[223.0953369140625, 572.8947143554688]","[434.7214660644531, 615.2199096679688]","[350.071044921875, 615.2199096679688]","[429.4307861328125, 747.4862060546875]","[360.65234375, 747.4862060546875]","[424.14013671875, 879.7525024414062]","[365.9429931640625, 885.0431518554688]"
"[383.1533203125, 331.4439697265625]","[397.97894287109375, 321.5601806640625]","[373.26953125, 321.5601806640625]","[417.74652099609375, 331.4439697265625]","[358.44390869140625, 336.3858642578125]","[452.33966064453125, 410.51416015625]","[333.73443603515625, 415.4560241699219]","[486.93292236328125, 494.52618408203125]","[294.1993713378906, 509.3518371582031]","[556.1193237304688, 548.8869018554688]","[234.896728515625, 568.6544799804688]","[437.5140380859375, 588.4219970703125]","[353.50201416015625, 588.4219970703125]","[437.5140380859375, 726.7947387695312]","[363.3857421875, 731.7366333007812]","[427.6302490234375, 870.1094360351562]","[363.3857421875, 865.1675415039062]"
"[381.3809509277344, 316.29620361328125]","[397.10693359375, 305.81219482421875]","[370.8969421386719, 305.81219482421875]","[418.0749206542969, 316.29620361328125]","[355.17095947265625, 321.5382080078125]","[454.7688903808594, 394.92620849609375]","[334.2029724121094, 400.1681823730469]","[491.4628601074219, 489.2821044921875]","[302.7509765625, 499.76611328125]","[543.8828735351562, 536.4600830078125]","[250.33099365234375, 557.4281005859375]","[439.0429382324219, 578.3961181640625]","[360.4129333496094, 578.3961181640625]","[433.8009033203125, 714.6880493164062]","[370.8969421386719, 714.6880493164062]","[423.3169250488281, 850.9799194335938]","[370.8969421386719, 845.7379760742188]"
"[384.7275390625, 307.67913818359375]","[394.9464111328125, 292.350830078125]","[369.39923095703125, 297.46026611328125]","[415.3841552734375, 307.67913818359375]","[354.07086181640625, 312.7886047363281]","[451.1502685546875, 389.43023681640625]","[333.63311767578125, 394.5396728515625]","[486.9163818359375, 486.5096130371094]","[302.9764404296875, 496.728515625]","[543.1202392578125, 532.4945678710938]","[251.88201904296875, 552.932373046875]","[435.82196044921875, 568.2606811523438]","[359.1802978515625, 568.2606811523438]","[430.71246337890625, 701.106201171875]","[369.39923095703125, 695.9967041015625]","[420.49359130859375, 828.8421630859375]","[374.50860595703125, 823.7327880859375]"
"[384.4270935058594, 299.49957275390625]","[394.64642333984375, 289.2802429199219]","[369.0980529785156, 289.2802429199219]","[415.0851135253906, 304.6092529296875]","[353.7690734863281, 309.71893310546875]","[450.8528137207031, 381.25433349609375]","[333.33038330078125, 391.4736633300781]","[481.5108337402344, 478.33807373046875]","[307.78204345703125, 493.66705322265625]","[542.826904296875, 524.3250732421875]","[246.46597290039062, 549.8734741210938]","[440.6334533691406, 554.983154296875]","[358.87872314453125, 554.983154296875]","[435.5238037109375, 687.8345336914062]","[374.207763671875, 682.724853515625]","[415.0851135253906, 815.5762939453125]","[379.3174133300781, 800.2472534179688]"
"[384.37322998046875, 297.9676513671875]","[394.69732666015625, 287.6435546875]","[368.8870849609375, 287.6435546875]","[415.345458984375, 303.12969970703125]","[353.4010009765625, 308.2917175292969]","[451.47979736328125, 380.5603332519531]","[332.7528076171875, 385.7223815917969]","[482.4520263671875, 473.47711181640625]","[306.942626953125, 488.9632263183594]","[544.3966064453125, 519.9354858398438]","[250.16012573242188, 535.4215698242188]","[435.99365234375, 556.0697631835938]","[358.56298828125, 556.0697631835938]","[430.83160400390625, 690.2828979492188]","[368.8870849609375, 690.2828979492188]","[415.345458984375, 824.4959716796875]","[384.37322998046875, 803.8478393554688]"
"[379.40399169921875, 303.4884948730469]","[395.30645751953125, 292.8868713378906]","[368.8023681640625, 292.8868713378906]","[416.50970458984375, 303.4884948730469]","[352.89990234375, 308.789306640625]","[448.3145751953125, 383.000732421875]","[331.6966552734375, 393.60235595703125]","[480.11944580078125, 473.11456298828125]","[299.89178466796875, 489.01702880859375]","[549.0300903320312, 510.22027587890625]","[241.58277893066406, 531.4235229492188]","[432.41217041015625, 568.5292358398438]","[352.89990234375, 568.5292358398438]","[427.111328125, 711.6512451171875]","[368.8023681640625, 711.6512451171875]","[411.2088623046875, 838.8707885742188]","[379.40399169921875, 828.2691650390625]"
"[381.460693359375, 311.690673828125]","[392.2785949707031, 300.8727722167969]","[365.2337951660156, 300.8727722167969]","[413.9144287109375, 311.690673828125]","[349.0069274902344, 317.09967041015625]","[446.3681945800781, 387.4161682128906]","[332.780029296875, 398.23406982421875]","[484.2309265136719, 479.3684997558594]","[294.9173278808594, 490.1864013671875]","[554.5474243164062, 501.00433349609375]","[230.009765625, 522.6401977539062]","[430.1413269042969, 587.5476684570312]","[349.0069274902344, 592.9566040039062]","[424.73236083984375, 728.1807250976562]","[365.2337951660156, 728.1807250976562]","[413.9144287109375, 857.9956665039062]","[370.64276123046875, 852.5867309570312]"
"[381.8136901855469, 325.9976806640625]","[392.3702697753906, 310.162841796875]","[365.9788513183594, 315.44110107421875]","[413.4833679199219, 320.7193603515625]","[350.1440124511719, 331.27593994140625]","[450.4313659667969, 399.89361572265625]","[329.0308837890625, 410.45013427734375]","[487.3793029785156, 489.6243591308594]","[292.08294677734375, 500.1809387207031]","[566.5535278320312, 505.4591979980469]","[207.6304168701172, 526.5723266601562]","[434.5965270996094, 600.4682006835938]","[355.42230224609375, 600.4682006835938]","[424.0399475097656, 742.9818725585938]","[360.7005615234375, 748.2601928710938]","[413.4833679199219, 874.9387817382812]","[365.9788513183594, 869.6605834960938]"
"[375.37091064453125, 342.80908203125]","[392.09375, 331.6605224609375]","[364.22235107421875, 331.6605224609375]","[408.81658935546875, 342.80908203125]","[347.49951171875, 342.80908203125]","[447.83648681640625, 415.274658203125]","[325.20245361328125, 431.9974670410156]","[492.43072509765625, 504.46307373046875]","[280.6082458496094, 515.6116333007812]","[576.0447998046875, 504.46307373046875]","[196.99407958984375, 532.3344116210938]","[436.68792724609375, 604.7999877929688]","[353.07379150390625, 604.7999877929688]","[431.1136474609375, 744.1569213867188]","[364.22235107421875, 744.1569213867188]","[414.39080810546875, 883.5137939453125]","[364.22235107421875, 889.0880737304688]"
"[380.1525573730469, 361.15472412109375]","[395.9971923828125, 345.3100891113281]","[369.5894470214844, 350.5916442871094]","[411.84185791015625, 361.15472412109375]","[348.4632263183594, 361.15472412109375]","[448.8127136230469, 440.3780212402344]","[322.05548095703125, 450.9411315917969]","[501.6282653808594, 514.3197631835938]","[274.5215148925781, 530.1643676757812]","[580.8515014648438, 514.3197631835938]","[190.0166778564453, 546.0090942382812]","[438.2496032714844, 625.2323608398438]","[353.7447814941406, 625.2323608398438]","[427.6864929199219, 767.834228515625]","[364.3078918457031, 762.552734375]","[417.1234130859375, 899.8729248046875]","[359.0263366699219, 899.8729248046875]"
"[382.2725830078125, 383.1915588378906]","[393.10760498046875, 372.3565368652344]","[371.43756103515625, 372.3565368652344]","[409.3601379394531, 377.7740478515625]","[349.76751708984375, 383.1915588378906]","[447.28271484375, 459.0367431640625]","[322.6799621582031, 469.8717346191406]","[512.2928466796875, 534.8818969726562]","[263.08734130859375, 545.7168579101562]","[582.720458984375, 529.46435546875]","[187.24217224121094, 556.5519409179688]","[436.4477233886719, 637.8145141601562]","[355.1850280761719, 643.2321166992188]","[425.6126708984375, 773.2523193359375]","[360.6025390625, 773.2523193359375]","[420.1951599121094, 908.6900634765625]","[360.6025390625, 908.6900634765625]"
"[383.7004089355469, 390.948974609375]","[394.48944091796875, 380.15997314453125]","[372.911376953125, 380.15997314453125]","[410.67303466796875, 390.948974609375]","[351.33331298828125, 390.948974609375]","[448.43463134765625, 466.4722595214844]","[324.3607177734375, 471.86676025390625]","[513.1688842773438, 541.9955444335938]","[265.0210266113281, 552.7845458984375]","[583.297607421875, 541.9955444335938]","[184.1032257080078, 574.3626098632812]","[432.2510986328125, 644.4913940429688]","[351.33331298828125, 649.8859252929688]","[421.4620666503906, 779.3543090820312]","[356.72784423828125, 773.9597778320312]","[416.0675354003906, 908.8226928710938]","[362.1223449707031, 908.8226928710938]"
"[384.7300109863281, 384.72027587890625]","[395.84381103515625, 373.6064453125]","[368.0592956542969, 373.6064453125]","[412.5145263671875, 384.72027587890625]","[351.3885803222656, 384.72027587890625]","[445.85595703125, 462.5169677734375]","[323.60406494140625, 473.6307373046875]","[501.4250183105469, 540.3135986328125]","[268.0350036621094, 556.9843139648438]","[573.664794921875, 562.5411987304688]","[184.68141174316406, 579.2119750976562]","[429.1852722167969, 651.4517211914062]","[345.8316650390625, 657.0086059570312]","[418.0714416503906, 779.260498046875]","[356.9454650878906, 779.260498046875]","[412.5145263671875, 901.5123901367188]","[362.50238037109375, 907.0693359375]"
"[381.27386474609375, 364.71990966796875]","[397.3163146972656, 354.0249328613281]","[370.5788879394531, 354.0249328613281]","[413.3587646484375, 364.71990966796875]","[354.5364685058594, 364.71990966796875]","[445.4436340332031, 444.93212890625]","[322.4515686035156, 450.27960205078125]","[498.9184875488281, 530.4918823242188]","[274.32421875, 541.1868286132812]","[568.435791015625, 557.229248046875]","[204.8069305419922, 583.9666748046875]","[429.4012145996094, 621.3990478515625]","[343.84149169921875, 621.3990478515625]","[424.0537414550781, 755.0860595703125]","[354.5364685058594, 755.0860595703125]","[413.3587646484375, 899.468017578125]","[359.8839416503906, 899.468017578125]"
"[382.3845520019531, 343.88311767578125]","[393.8440856933594, 332.423583984375]","[370.9250183105469, 332.423583984375]","[416.7631530761719, 343.88311767578125]","[353.7357177734375, 349.6128845214844]","[445.4119873046875, 424.0998840332031]","[325.08685302734375, 435.5594177246094]","[491.2501525878906, 521.5059204101562]","[279.2486877441406, 527.2357177734375]","[554.277587890625, 561.6143188476562]","[210.49143981933594, 590.26318359375]","[433.95245361328125, 607.4524536132812]","[342.2761535644531, 613.1821899414062]","[428.2226867675781, 750.6966552734375]","[353.7357177734375, 750.6966552734375]","[422.4929504394531, 893.94091796875]","[353.7357177734375, 899.6707153320312]"
"[380.56072998046875, 325.7039489746094]","[392.27056884765625, 313.994140625]","[368.8509521484375, 313.994140625]","[415.69012451171875, 325.7039489746094]","[351.28631591796875, 331.558837890625]","[450.81951904296875, 407.6724853515625]","[322.01177978515625, 413.52740478515625]","[485.9488525390625, 507.2057189941406]","[281.02752685546875, 513.0606079101562]","[544.4978637695312, 565.7546997070312]","[222.4785614013672, 571.6095581054688]","[433.25482177734375, 606.7389526367188]","[345.431396484375, 612.5938110351562]","[427.39996337890625, 753.111328125]","[357.14117431640625, 747.2564697265625]","[415.69012451171875, 870.209228515625]","[362.99609375, 870.209228515625]"
"[382.492919921875, 315.99517822265625]","[398.62774658203125, 305.2386474609375]","[371.736328125, 305.2386474609375]","[414.7625732421875, 315.99517822265625]","[355.6015625, 321.37347412109375]","[452.4105224609375, 396.66937255859375]","[328.71014404296875, 396.66937255859375]","[479.3018798828125, 498.85662841796875]","[285.6839599609375, 498.85662841796875]","[538.4629516601562, 552.6393432617188]","[231.90115356445312, 563.3959350585938]","[430.89739990234375, 574.1525268554688]","[344.844970703125, 574.1525268554688]","[425.51910400390625, 713.9877319335938]","[355.6015625, 719.3660278320312]","[414.7625732421875, 848.4446411132812]","[366.35809326171875, 853.8228149414062]"
"[382.4715881347656, 305.58544921875]","[398.2043762207031, 295.096923828125]","[371.9830322265625, 295.096923828125]","[419.1814880371094, 310.8297119140625]","[356.250244140625, 310.8297119140625]","[450.6470947265625, 389.4937744140625]","[330.0289001464844, 389.4937744140625]","[482.1127014160156, 494.3791809082031]","[293.3189697265625, 494.3791809082031]","[539.7996826171875, 546.8218994140625]","[235.6320037841797, 546.8218994140625]","[434.9142761230469, 567.7989501953125]","[345.7616882324219, 562.5546875]","[424.4257507324219, 709.3942260742188]","[356.250244140625, 709.3942260742188]","[408.69293212890625, 835.2567138671875]","[366.73876953125, 835.2567138671875]"
